,income
31597,0
23513,0
9607,0
20851,0
25643,0
1764,1
28110,0
24204,0
26889,1
27990,0
15635,0
7905,0
13339,0
18127,0
14697,0
13456,0
13998,0
11542,0
17959,0
16852,0
17134,1
8416,0
26357,0
20387,1
8819,0
6286,0
23980,0
12948,1
19104,0
8538,1
15657,0
21890,0
12730,1
24239,0
27770,0
10474,0
20728,0
30684,1
4326,0
30980,1
21509,0
8589,0
26690,0
13311,0
25984,0
21607,0
3641,0
15805,0
9036,0
30581,0
21,0
3718,0
13396,0
2902,0
26604,0
5536,0
19285,0
11045,0
15357,0
779,0
22705,0
25929,0
27637,1
24151,0
3431,0
17214,0
22229,0
3622,0
4259,0
4725,0
1469,1
13327,0
25514,0
28278,0
26720,0
8426,0
368,1
29858,0
11789,0
13117,0
9494,0
32425,0
11387,0
20603,1
22174,1
23922,0
21711,0
18112,1
31526,0
21719,0
4060,1
10686,0
1824,1
31718,0
10975,0
31889,0
28924,1
3758,1
3232,0
18309,1
7248,0
17960,0
1831,0
8541,1
1242,0
19262,0
22544,1
22129,1
4656,1
24172,0
9000,0
21522,0
11918,1
28312,1
8345,0
29706,0
8895,0
32433,0
7492,1
31161,1
18168,0
11863,0
31706,0
14777,0
17613,0
1777,0
25636,1
25169,0
15117,1
11136,0
13076,0
24387,0
28164,1
13868,0
14495,0
19944,1
29721,0
17139,0
7273,0
21641,1
17650,1
18279,0
14784,0
23618,1
17102,0
12474,0
16625,0
23819,0
25606,1
13665,0
23601,0
21201,1
19722,1
3293,0
378,0
11487,0
14252,0
11886,0
3845,1
15056,1
21947,0
25575,1
13782,1
31800,0
18185,0
27232,1
13043,0
5025,0
14034,0
12274,0
1658,0
212,0
30048,0
20812,0
31649,0
21588,1
15904,1
8528,0
18558,0
19503,0
15768,1
13906,0
14200,0
792,0
16623,0
24551,0
23354,1
16599,0
9333,0
32422,0
31640,0
4498,0
9508,0
2413,0
29036,0
834,0
9065,0
9458,0
9813,0
12541,0
13294,0
13168,0
1220,1
12959,0
9960,0
17421,1
11378,0
30786,0
18392,0
5611,1
11911,0
4581,0
27313,0
10295,0
9680,0
2523,0
14187,0
30560,1
19471,0
7462,0
21956,1
4782,1
30090,1
4381,1
29997,0
28043,0
14440,1
7644,0
6454,0
26012,0
18557,0
8811,0
32243,0
20196,0
22455,1
29384,1
24557,0
10621,1
28686,0
14945,0
12966,0
26812,0
7639,0
16039,1
10199,1
6856,0
10622,0
11242,0
21156,1
1386,0
28771,0
21333,1
555,0
18714,0
16710,0
3095,1
3285,0
9933,0
9168,1
17461,0
7849,0
1313,0
23234,0
11098,1
7452,0
28295,0
14711,0
11248,0
9634,0
5073,1
23549,1
26352,1
5277,0
18661,0
24058,0
23264,0
26565,0
27314,1
29592,1
1857,0
29647,0
23898,0
31746,0
10309,1
2765,0
1541,0
7264,0
21000,0
19193,1
8436,0
28243,1
24126,0
21934,0
20859,0
9478,0
29163,0
24608,0
8565,0
3771,0
13465,0
17500,1
4655,0
29165,1
11437,0
30315,1
8268,1
13394,1
9128,0
12102,0
11727,0
28587,0
19947,0
9098,0
1737,0
27074,0
20374,0
561,1
15363,0
25403,0
3345,0
11495,0
9357,0
9631,0
8316,0
23547,0
9722,0
25591,0
21332,0
30587,0
58,0
20255,1
31838,0
15159,0
32536,1
3201,0
26032,0
28622,0
18040,0
32346,0
2510,0
9831,0
17329,0
31763,1
24194,0
30578,1
24828,0
11763,0
20263,0
16144,0
10177,1
13551,1
19307,0
19300,0
26314,0
5995,0
25909,1
31009,0
20808,0
26992,0
20342,0
32439,0
2072,0
12126,0
31580,1
5824,0
30756,0
13340,0
16885,0
3513,1
26962,0
28360,0
16275,0
24170,1
23680,0
27762,0
16349,0
24408,0
17157,0
3782,0
27616,0
9339,0
27802,0
32105,0
10705,0
2860,1
1221,0
24999,0
4864,0
13285,0
28244,1
6087,0
12550,0
15275,1
4925,0
4532,0
1672,0
24840,1
25656,0
4055,1
27589,0
29112,1
10003,1
25131,0
11957,1
29672,0
10240,0
26207,1
10258,0
13310,1
9490,0
24549,1
12883,0
29783,1
22794,0
4317,0
9983,0
5521,1
858,0
28171,0
5974,0
20832,0
7877,0
595,0
8806,1
9189,0
10973,0
9749,0
14357,0
26080,1
1951,0
9122,0
25911,1
24870,0
22749,1
7912,0
14786,0
7832,1
2513,0
6734,0
5561,0
32305,1
7862,0
22303,0
11030,0
4700,0
2233,1
29739,0
17567,1
16166,0
15098,0
11930,1
22056,0
23594,0
9218,1
30026,0
25284,0
30718,0
20634,0
5426,0
13270,1
19794,1
15573,0
12505,0
7494,1
31125,1
8997,0
1550,0
17400,0
14847,1
10932,0
22503,1
5096,0
17038,0
3243,0
11057,0
21369,0
727,0
16131,0
14596,1
9135,0
32375,1
8171,0
331,0
7029,1
13814,0
211,1
31162,1
2263,0
6345,0
30546,1
18172,0
11370,0
3543,1
1438,0
10710,0
19261,0
16257,0
18827,1
27008,0
4792,0
9423,0
28880,1
26504,0
25590,0
6477,0
9509,0
18811,0
23452,1
920,0
12175,0
16402,0
4868,0
818,0
15878,1
10979,0
27931,0
9899,0
453,1
9244,1
19368,1
9851,0
3457,0
28592,0
29809,0
28887,1
30387,0
31264,0
940,0
2739,0
11800,1
4196,0
26047,1
26020,0
31817,0
4071,0
17791,0
28252,0
8224,0
8125,1
6365,0
14455,0
5798,1
3677,1
8866,0
30323,0
22575,0
24474,0
5190,0
28857,0
17499,0
16782,1
10311,0
19622,0
2262,0
26774,0
31303,0
26657,0
22231,0
20719,0
26302,0
13191,0
1779,1
2553,0
32408,0
2686,0
1040,0
30500,0
17954,0
16945,1
3071,1
20867,1
7531,1
29572,0
17819,0
7768,0
11048,0
17807,0
25692,0
15688,0
28430,0
15669,1
15134,0
26457,1
20994,0
7963,0
7401,0
31316,0
27826,0
27904,0
26491,0
10306,0
22187,0
31314,0
5841,0
2024,0
28645,1
26444,0
9021,1
10897,0
17404,1
14836,1
28,0
9721,0
355,1
3170,0
15389,0
17587,0
17707,0
32259,0
22881,0
5645,0
18467,0
26419,1
3675,0
15456,0
20617,0
17355,0
13768,0
6751,1
120,0
6796,0
25633,1
20621,0
5581,1
13688,0
328,0
4710,0
19674,0
2370,0
5524,0
2544,0
15797,0
11080,1
26897,0
10874,0
18570,0
4899,0
5155,1
1209,0
13367,0
23636,1
13072,0
28183,0
3123,0
78,0
23623,0
31782,0
30666,0
13016,0
31129,0
9139,0
20943,0
30826,0
29430,1
31540,0
28060,0
25320,1
26454,0
20399,0
17952,0
4869,0
15611,0
14490,0
6215,0
23790,0
20934,0
1782,0
6987,0
13280,0
17486,0
5546,0
1946,0
21146,1
31337,0
30080,0
17068,0
27464,1
6791,0
1392,0
10664,0
17143,0
20130,0
32211,0
6696,0
11984,1
3215,0
8991,0
12408,0
9972,1
12309,0
1770,0
22382,0
23984,0
26858,0
10915,0
11679,0
3022,1
5403,0
7858,0
10103,0
6877,0
25758,0
13961,1
32555,0
4619,0
20328,0
31854,0
8721,1
8560,0
24196,1
14295,0
12520,0
7970,0
20657,0
12458,0
10655,0
6827,0
10114,1
17092,1
22569,1
22782,1
8161,0
25181,0
4423,0
12163,1
6864,0
6988,1
21261,1
9493,1
20769,0
15853,0
29891,1
7284,0
2926,0
23835,1
9828,1
9482,0
8735,0
31182,1
18821,0
20743,0
16880,0
20090,0
2013,0
27453,0
21044,1
5679,0
947,1
26059,0
2147,0
8790,1
19098,0
7131,1
25111,0
27834,0
9702,0
26144,0
10958,1
6843,1
17201,0
21712,0
31419,0
16702,1
2073,1
9733,0
28283,0
27915,0
7736,0
885,0
18181,0
11337,0
14626,1
15338,0
7331,0
10203,1
19847,0
3895,1
29286,0
24933,1
31301,1
22872,0
8251,1
22832,0
18036,0
8014,0
31791,0
10594,1
27651,1
25081,0
25625,1
1468,0
16860,0
10553,0
2722,0
5421,0
28842,0
17555,0
31118,0
30031,1
21068,1
12677,1
6043,0
12065,0
14593,0
31907,1
30269,0
18643,1
2161,0
16931,0
21067,1
9250,0
28993,0
29181,0
13897,0
15739,0
10119,1
22778,0
7267,0
28256,1
31010,0
17466,1
9310,1
3936,0
11729,0
30079,1
15048,0
4207,0
14038,0
2149,0
23696,0
23556,0
74,0
26115,0
4016,0
24865,0
13045,0
14600,0
3932,1
14675,0
32136,0
21120,0
25006,1
15508,1
29552,0
2509,1
7283,0
9247,1
29490,0
4067,0
20113,0
13105,0
3145,0
28704,1
17520,0
8699,1
5133,0
21906,0
16930,1
20628,0
21903,0
7398,0
24493,1
11563,0
17145,0
24002,0
27358,1
28452,1
2542,0
6075,0
31233,0
20418,0
21613,0
237,1
20664,0
22271,0
16490,0
27683,0
30066,1
5194,1
21757,0
4766,0
1620,1
8795,1
21310,0
1308,0
14379,0
1582,0
27728,0
2431,1
31764,1
1044,0
28683,0
5010,0
17878,0
7635,0
10934,0
26636,0
5797,0
5493,0
27327,0
17008,0
20192,0
11801,0
23656,0
13956,0
1600,0
26988,1
1849,1
1752,0
24809,0
2040,0
18474,0
7967,0
5233,0
546,0
6201,0
27610,1
26022,0
28277,0
5149,0
32218,0
10740,1
18058,0
12195,0
10697,0
22412,0
26364,0
7171,0
16565,0
22386,0
18600,0
30243,0
30421,0
20180,0
30654,0
14655,1
15308,0
15580,0
10420,0
25912,0
24724,0
9321,1
21467,1
30229,0
18834,0
26253,1
17713,0
17994,0
14095,0
4065,0
29424,0
1294,0
15572,0
2000,0
20035,0
2063,1
30211,0
1507,0
6685,0
17950,0
20011,0
5579,0
23732,0
8091,1
5613,0
23588,0
24299,1
5337,1
9549,0
4141,0
7940,0
25898,0
30646,0
13040,1
6018,0
12228,0
17626,1
27308,0
21024,1
30797,0
12953,0
2251,0
3670,0
24089,1
23156,0
24632,0
13441,0
29696,1
17338,0
11693,0
23457,0
24034,1
19363,1
14201,0
28562,1
19274,0
20278,1
31936,0
16672,0
12967,0
23675,0
11914,0
6699,0
28248,0
6060,0
18231,0
17955,0
20066,0
30355,0
4698,0
10753,0
3320,0
21587,1
15870,1
10467,0
31596,1
12450,1
4773,0
6577,0
26731,0
4709,1
17238,1
23606,0
17229,0
13658,0
8742,1
27200,0
20990,0
5787,0
15971,1
16994,0
13565,0
10273,0
29546,0
7227,0
2311,1
25154,0
18373,1
12662,0
8393,1
28359,1
8679,0
15173,0
12920,1
22124,0
2823,0
4551,0
5338,0
11440,0
20846,0
14014,0
11356,0
3749,1
10397,0
24222,0
16538,0
27019,0
9081,0
524,1
27277,0
13737,0
29019,0
29893,0
122,0
20759,0
15626,0
9802,0
31219,0
2283,0
2302,0
11612,1
28250,0
14297,0
5822,1
14558,1
26242,1
16776,0
19448,0
15179,0
19959,0
48,0
16891,0
15016,0
3185,1
14350,0
15780,0
20677,0
229,0
25062,0
2824,0
8774,1
969,0
3007,0
20698,0
31832,0
17465,0
10945,1
25221,0
28465,0
7212,0
2944,0
24105,1
10913,1
28173,1
14021,0
4433,1
26235,0
25098,0
4161,0
3117,0
17516,0
11235,0
5324,0
13758,0
27890,0
24373,0
2419,0
30523,0
28000,0
13308,1
7172,0
30541,0
25967,1
1017,0
23893,0
18319,0
350,1
14900,0
24653,0
223,0
22428,1
31513,1
31458,0
25860,0
2500,0
31036,0
26128,1
564,1
30543,0
10370,0
26808,0
23035,1
3385,0
3933,0
7961,0
19100,0
32359,0
14521,0
32004,1
32116,0
22353,0
3535,0
18323,1
28411,0
32240,0
28814,1
17212,0
30099,1
13616,1
26455,0
16000,1
31383,0
10892,0
12022,1
7647,0
14121,0
14713,0
9592,0
26954,0
2833,1
28634,0
29122,0
32191,0
25825,1
9982,0
23411,1
30155,0
14554,1
4095,0
19082,0
17580,0
21238,0
21605,1
3990,0
8062,0
10568,0
28122,0
22072,0
16022,0
26133,0
26527,0
28682,0
14804,0
26269,1
2785,0
25442,0
10774,0
22958,0
10689,0
3880,1
27456,1
27845,0
23467,1
21328,1
27911,0
25232,0
18983,0
11979,1
7748,0
25358,0
21630,0
3945,1
2164,1
2886,1
10112,0
20352,0
4354,1
5668,1
172,1
639,1
23630,0
25141,1
22582,0
23691,0
5066,0
1548,1
7437,0
10935,1
10027,0
1036,0
27234,0
14424,0
18836,0
8420,0
18879,1
9585,0
25474,0
10716,1
25683,0
28899,1
8259,0
12471,0
27271,0
26867,0
18415,0
18263,0
354,1
21755,0
25312,1
5906,0
12958,0
1164,1
29346,0
3395,1
14801,0
25397,0
12764,0
29452,0
3127,0
9697,0
15144,0
8503,0
26185,0
20747,0
27920,0
26539,0
16541,0
3587,0
3557,0
27290,1
10965,1
13008,0
16714,0
16011,0
5173,1
22044,0
6745,0
7400,0
19602,0
11270,0
29614,0
9487,0
13835,0
31953,1
18772,0
16898,0
13895,1
25130,0
27731,0
23057,0
22480,0
8179,0
11623,0
7859,0
20814,0
17492,1
27159,1
2603,1
8611,0
8063,0
3250,0
12605,1
19950,1
15863,0
709,0
118,0
10217,0
4598,0
2042,0
7421,0
6132,0
17893,0
317,0
10569,0
5317,0
27617,0
14462,0
13424,0
23005,1
12877,0
14998,0
21397,0
6525,0
20666,0
5741,0
29892,1
14958,1
5472,0
22212,0
14341,0
16477,0
4163,0
19775,0
13185,1
403,0
4912,0
11425,0
9368,0
27363,1
6380,0
18633,1
27518,1
14749,0
3539,1
6312,0
9222,0
5519,0
18829,0
21082,0
2594,0
30949,0
24027,0
23255,1
25968,0
26170,1
6656,0
14271,0
15873,1
17816,0
21421,1
32342,0
21676,0
25528,0
1502,0
30214,0
678,0
28151,0
23072,0
5853,0
7196,0
16307,0
10098,0
2939,0
12394,1
21447,0
1850,0
22921,0
1070,0
17936,1
6786,0
14449,0
10675,0
29729,0
3392,0
17490,0
28695,0
16808,1
25871,0
22215,0
25050,0
10142,0
14611,0
26635,0
21129,0
8402,1
21793,0
32365,1
4894,1
8722,1
27095,0
17113,0
21571,0
18251,1
30363,1
31855,0
8500,1
18635,0
18383,0
19168,0
28791,0
16593,1
25023,1
24545,0
6119,0
19852,0
12720,0
6569,1
5672,1
28900,1
8951,0
21888,0
31385,0
13335,1
574,0
29075,0
31997,1
29141,0
15129,0
16704,0
20018,0
29032,1
30960,1
8697,0
29173,1
10517,0
26880,1
17239,0
2248,0
15964,0
5618,0
30894,0
13514,1
22501,0
21698,0
20445,0
25501,1
29883,1
14395,0
20469,0
997,1
20725,1
12930,0
11589,0
16941,0
29232,0
20765,0
19890,0
17801,1
14577,0
8034,0
1407,1
29898,0
30001,0
14026,0
14259,1
13846,0
26559,1
11784,1
26057,0
693,0
10728,0
21405,0
3443,0
9177,1
4175,0
20615,0
13849,0
10461,1
27584,0
13387,0
21386,0
16651,0
22637,1
11532,0
31973,0
5499,0
3875,0
20409,0
3626,0
25475,0
16835,0
6754,0
5113,0
14162,0
16018,1
3555,0
10389,1
19760,1
26547,0
11062,0
2526,0
26551,1
15037,1
24219,0
26817,0
1168,0
16142,0
20537,1
7894,0
3149,0
12010,0
17271,1
23146,0
19131,0
13444,1
1467,0
8156,0
27860,0
13838,0
22936,0
12157,1
16842,0
30096,0
4137,1
19432,0
28298,1
4150,0
6470,0
14022,1
16969,0
6573,1
15372,0
27947,0
26409,0
15161,1
13784,0
867,0
20550,0
22748,1
31621,0
27862,1
402,1
4428,0
3057,0
29787,1
7062,0
16554,0
14868,0
23210,0
10393,1
11350,0
12216,1
3317,1
12122,0
7867,1
12130,0
6853,0
18238,0
31742,1
17725,0
23359,0
27017,0
30371,0
6999,0
31281,0
706,0
3491,0
15345,1
4573,0
13252,1
15829,1
26990,0
7056,0
5582,1
3151,0
6619,0
31534,1
11995,0
4022,0
25044,0
2607,1
21682,0
11634,0
9120,0
9185,0
2429,0
16636,0
3815,0
24351,0
29137,0
18654,1
835,0
13261,0
26612,0
8626,0
1173,0
22836,0
24475,0
8104,1
16123,0
21684,0
8100,0
4952,1
15200,0
16640,0
23678,1
32215,0
19186,0
25879,0
7797,0
30115,1
3407,1
24941,0
15790,0
8965,0
1997,0
27345,0
30431,0
29755,1
5631,0
4002,0
28868,1
4753,1
30973,1
16962,0
20589,0
3681,0
19412,0
20703,0
7450,1
23955,1
13140,0
3985,0
25999,0
9208,0
24920,0
18962,1
27571,0
4277,0
3666,1
8414,0
22288,1
18839,0
23220,0
31726,0
6522,0
29889,1
22849,0
19565,0
17614,1
15470,1
11835,0
16934,0
1204,0
2883,1
8615,0
9260,0
7244,0
2637,1
29786,1
29737,0
19058,0
18259,0
30391,1
877,0
32150,0
4379,0
11961,1
27582,1
3908,0
10766,0
7690,1
22895,0
30301,0
20845,0
8077,0
14640,1
13166,1
23363,0
6481,0
4711,0
23722,0
12480,0
989,0
2682,0
21151,0
18901,0
9705,0
20707,0
17399,0
28714,0
21751,0
23038,0
22370,0
20127,1
25032,0
11199,0
7789,1
22553,0
18267,0
16105,0
3823,0
21657,1
8448,1
25037,1
5161,0
29618,1
23181,1
17150,0
21877,0
654,0
5814,0
21683,0
2892,0
16185,0
30452,0
5638,0
9615,0
3044,0
29687,0
21702,0
8447,0
26182,1
23717,0
6161,0
13520,0
19552,0
12573,1
6024,1
5093,0
13574,0
11214,0
11224,1
24230,1
29641,0
23136,0
25969,0
17522,0
3659,1
3326,0
9468,1
15038,0
2663,1
22632,0
21773,0
27712,0
21929,0
11677,0
31972,1
27900,0
1927,0
30393,1
14137,0
30536,1
32436,1
2880,0
22235,0
19774,0
13567,0
9497,0
24942,0
21351,1
27479,0
28927,0
16201,0
22116,0
4620,0
942,1
30940,0
19628,0
29793,0
19650,1
16583,0
16528,0
8370,1
8629,0
16698,0
17956,0
12160,0
6729,0
18526,0
29413,0
30574,0
31804,0
31462,0
29491,0
23792,1
18668,0
23471,1
12821,0
28198,0
25144,0
30724,1
2623,0
27989,0
8536,0
18308,0
16621,1
8373,1
23841,1
737,0
31942,0
24492,0
26230,1
14062,0
14884,0
14254,0
25840,1
24898,0
22101,0
24500,0
9516,1
22332,1
10190,0
6497,0
755,0
21313,0
31572,0
24347,0
15808,0
28344,0
26929,1
6202,0
20317,0
16459,0
21762,0
8086,0
15052,0
24118,0
5684,0
31240,0
15659,0
32490,0
18071,0
7559,1
8571,0
9664,0
15740,0
5963,0
18996,0
29799,0
7870,1
1269,0
28713,0
13738,0
12701,0
26512,0
7000,1
11286,0
8671,0
31456,1
18675,1
20125,0
9047,0
30596,1
28176,1
22041,1
32065,0
29911,0
27316,1
23019,0
24453,1
5129,0
9330,0
1545,0
739,1
11575,0
10878,0
1674,1
16127,0
2567,0
6986,1
6797,1
19911,0
4732,0
773,1
17256,0
8523,0
21595,0
28989,1
17031,0
18,0
2244,0
3203,0
7290,1
5206,0
13713,0
21004,0
6925,1
32377,0
27439,1
12002,0
11200,1
13973,0
28808,0
12925,0
6667,0
3240,0
16935,0
3309,0
10361,0
363,1
20116,0
11020,0
11793,0
4726,0
8740,1
19333,1
16861,0
1641,1
30585,1
20910,1
1172,1
4500,0
13470,0
22483,0
30233,0
25463,0
3364,0
24247,1
12669,0
1410,0
12483,0
26034,1
6668,0
11335,1
17206,1
22899,0
14905,0
23721,1
2131,0
1797,0
15384,1
7729,0
4575,1
5192,1
8169,0
19515,0
15738,1
21760,0
12414,0
20668,0
523,1
3089,1
27537,0
11622,0
21706,1
1996,1
21648,0
17923,0
11823,0
19114,0
11605,0
2831,0
8271,0
7491,0
31788,1
26655,0
32426,0
24485,1
1299,0
6275,0
5501,0
6449,0
15619,1
15132,1
27554,0
29190,0
17871,1
17992,0
10154,0
21485,0
7069,0
28732,1
25568,0
20054,0
15122,0
28262,0
8749,0
21218,0
5682,1
11552,0
16787,0
1537,0
18899,1
32435,0
26413,0
5557,0
3010,0
22090,0
17114,0
16690,1
29881,0
21026,0
7330,0
12490,0
4185,0
30934,0
15152,0
9552,0
11499,0
13652,0
30924,0
28201,1
31035,0
13152,0
4582,0
31057,0
7369,0
10684,0
143,1
32228,1
23832,0
27276,0
29516,0
9347,1
14146,0
23364,0
1212,0
23454,0
24044,1
29539,0
9264,0
14091,0
30923,0
31426,0
21822,0
20176,0
27858,0
23615,0
5996,0
20160,1
4272,0
14928,0
24280,0
786,0
11052,0
14790,0
18107,0
25116,0
27043,0
15798,0
12383,1
7855,0
30668,0
26987,1
13020,0
14878,0
14264,0
19298,1
4626,0
17387,1
24253,0
28535,0
154,1
23645,0
11471,0
22649,0
25406,0
8057,0
23942,1
21919,0
27023,1
23904,1
8928,1
156,0
26425,0
3085,0
27179,0
1552,0
13398,0
556,0
2148,0
11991,0
495,0
28047,0
2321,1
17303,0
151,0
31570,0
27971,0
29557,0
1364,0
18129,1
19394,0
18808,0
23360,0
20605,0
15702,0
19276,0
3720,0
7129,0
9536,0
17279,1
5473,1
19594,0
26192,0
4823,0
21097,1
15485,0
12657,0
16733,0
4136,0
27667,0
19581,0
20915,0
18615,1
12392,0
2121,0
6860,0
992,0
13278,0
15877,0
16155,0
22986,0
25109,0
25882,1
15636,1
7368,0
29429,0
21127,0
17856,0
20986,0
30481,1
3565,0
5842,0
16673,1
31395,0
12865,0
22574,1
18993,0
8913,0
4151,0
16081,1
14276,0
14135,0
32029,1
20471,1
13507,0
10316,0
24216,0
23775,0
24583,0
22668,1
13209,1
4321,0
3161,0
2630,0
29904,0
3174,0
2565,0
29062,0
17594,0
31142,0
31356,0
29852,1
17006,0
3114,0
10836,0
22829,1
23880,0
29463,0
25973,1
19121,1
13925,0
24434,0
2460,1
14919,1
11814,1
29593,1
8094,0
17748,0
20184,0
7800,0
8999,0
12890,0
28639,0
7778,0
14206,0
17981,0
15495,1
32095,0
3140,1
12476,0
5340,0
24655,0
16937,0
7120,1
28676,0
6939,0
16416,1
17458,0
3918,0
23003,0
5531,0
23077,0
5400,1
11363,0
14385,0
17292,0
26072,0
10743,0
21239,0
16827,0
8322,0
15705,0
11115,0
23342,0
5271,0
1861,0
10894,0
32352,0
17495,0
9228,1
1,0
2706,0
21096,0
13332,0
21720,0
10694,0
9199,1
6959,0
28602,0
31232,1
2155,0
25416,1
4011,0
30865,0
534,1
11966,0
5825,0
16975,0
11879,0
12356,0
15329,0
27433,0
23080,1
31744,1
29132,0
8685,0
9746,0
14265,1
15130,0
28484,0
9090,0
16568,0
6466,0
28865,1
23395,0
18307,0
8109,0
14909,0
1910,0
27727,1
28911,0
24814,0
17524,0
26285,0
25878,0
32133,1
1317,0
4368,1
8315,0
20223,0
24738,1
23724,0
13859,0
6082,1
25156,0
2601,0
6570,0
18565,0
31297,0
12750,0
19998,1
13281,0
22828,0
7997,0
9144,0
3768,0
5078,0
30975,1
9602,0
4631,0
24882,0
240,1
16059,0
15430,0
29937,0
29126,0
26206,1
11464,0
24001,0
7467,1
1867,0
24952,0
18961,1
2521,0
27996,0
1820,0
2410,0
8245,0
6639,1
21582,1
16582,0
4565,0
14922,1
13934,0
29582,0
6393,0
2118,0
10053,0
3779,1
30335,0
4962,0
2809,0
498,0
11448,0
918,0
31352,0
13395,1
13269,0
4284,0
26877,0
228,0
28907,0
26330,0
2741,0
13334,0
11707,0
14353,1
9274,1
25932,0
11116,1
6003,0
22114,0
4898,1
5585,0
18758,0
7869,0
25559,0
1128,0
26191,0
10403,0
1567,0
10301,0
1706,1
23849,1
3153,1
10367,1
11526,0
7301,0
27513,0
31934,0
6242,0
23503,0
9827,1
2925,1
10493,1
32158,0
12448,1
2721,1
23844,1
24292,0
7511,0
28475,1
25436,1
25785,1
28665,0
13804,0
15160,1
26907,0
14788,0
31450,1
30819,0
16350,0
10835,0
15755,0
9055,0
1505,0
6056,0
30028,0
4225,0
18943,1
30758,0
23839,1
30476,1
6770,0
3199,1
30716,0
6451,0
7953,0
14631,0
32115,1
15810,0
19037,1
4435,0
11360,0
25236,1
13673,0
14650,1
15712,1
20880,0
18452,1
21038,1
3775,0
20391,1
16380,0
5598,0
30945,1
9300,0
23664,1
30864,1
4174,0
26200,0
8739,0
9219,0
23323,0
25151,1
15587,0
10146,0
30920,0
8545,0
29120,0
983,0
8035,0
5482,0
28870,1
14899,0
21190,1
26107,0
20055,1
24342,0
10489,0
23346,0
4657,1
6416,1
15392,0
3150,0
25783,0
27079,1
21206,1
15867,0
9268,1
5971,0
15003,0
11895,0
19332,0
15460,1
17731,0
31713,0
1391,1
26798,0
7439,0
25579,1
8804,0
27801,0
27951,1
371,0
6148,0
26149,0
9778,0
17803,0
24848,0
18648,1
28039,0
22214,1
22519,1
2212,0
5605,0
8883,1
22402,1
5419,0
4939,0
13439,0
20017,0
3158,0
20660,0
9160,0
463,0
18145,0
25538,0
615,0
6382,1
20222,0
16768,0
11301,1
12999,0
8183,0
17726,0
13516,1
16580,0
2716,1
26077,0
26599,0
29846,0
20190,0
27967,1
10006,0
22721,0
13644,1
26436,0
7391,0
18285,1
21054,0
14361,1
28623,0
7771,0
23489,1
6223,0
30426,1
32036,0
21388,0
29882,0
7039,0
15480,0
11650,0
15903,0
10573,0
15517,1
24681,0
28509,0
24801,0
24957,0
6360,0
28129,0
20385,0
6693,0
28551,1
15887,1
1030,0
9166,1
18612,1
9491,1
1577,0
23137,0
15865,0
9950,0
3793,0
28136,1
22206,0
20720,0
31002,0
17558,0
29461,1
30589,0
22127,0
2917,1
5588,1
29199,0
14610,0
6328,0
27903,0
1515,0
20705,0
2371,0
3432,0
18655,0
20872,0
4239,0
19782,0
1390,0
893,1
17881,0
29196,0
14042,1
26141,0
15193,0
2933,1
30434,0
10940,0
29903,0
31258,0
1129,0
731,0
11113,0
3084,0
7299,1
4588,0
12500,0
2795,0
7603,0
798,1
22631,1
17125,0
24912,0
18636,0
178,0
11472,1
17565,0
13803,1
9833,0
17181,1
29217,0
198,1
14648,1
24074,0
16938,1
19732,0
12944,0
25524,0
16274,0
23864,0
11776,0
29848,0
24797,0
17531,0
13282,0
29602,0
15109,0
7535,0
24657,0
15861,0
66,0
4712,0
21609,0
11455,0
15695,0
29408,0
5034,0
6917,0
2572,0
26942,0
20234,0
17012,0
29644,1
6224,1
787,0
3332,0
31961,0
6010,1
24177,0
8336,0
16661,0
27322,1
13453,0
27663,1
1191,1
12482,0
515,0
16868,0
4476,0
21445,0
23298,0
10235,0
25024,0
17424,0
31663,0
14627,0
18991,0
17905,0
6193,0
23415,0
14180,1
7239,0
5755,1
2068,1
30249,1
8238,0
16258,0
15911,0
21917,0
1462,1
15213,0
24314,0
18262,1
4576,0
23608,0
9859,0
26713,0
7351,1
21016,1
25862,1
4818,0
25469,0
220,0
12636,0
19946,0
25238,0
18869,0
4248,0
28497,0
18439,0
17449,0
6489,0
7038,0
9459,0
26623,0
12437,0
5652,0
17639,0
27688,0
24451,0
31257,0
25687,0
2881,0
18068,1
25117,0
22458,1
901,0
18990,1
7166,0
18688,0
11597,1
2181,1
8490,1
9716,0
18376,0
30900,0
8221,0
30721,0
28031,0
6774,0
27991,0
14441,0
14683,0
11443,0
26140,0
16178,0
28998,0
7259,0
2580,1
7968,1
28895,1
2156,0
4340,0
9565,0
32331,0
28798,1
13748,1
1073,1
21649,1
17072,0
4530,0
3159,1
27777,0
2987,0
21301,1
1882,1
21408,1
18331,0
19689,0
19927,0
5976,0
3729,0
490,0
22104,0
1181,1
1375,0
5015,0
16240,0
17016,0
4758,1
10307,0
27069,0
6042,1
2841,0
4180,0
18653,1
4086,0
29578,1
2887,0
8878,0
20932,0
12275,0
27538,0
6673,0
15002,0
22852,0
9214,0
17757,1
29069,0
12585,0
19032,0
31708,0
5604,0
31008,1
13926,0
5732,0
14750,1
23603,0
5298,0
27087,0
12983,0
19331,0
28209,1
26938,1
17703,0
10174,0
22377,0
20927,0
22618,0
10068,0
11541,1
7671,1
24006,0
6871,0
25732,1
23481,0
32508,0
12996,0
10475,0
9946,1
9646,0
14897,1
12665,1
32114,1
6683,0
5430,0
9193,0
21661,0
3786,1
32250,1
1784,0
7118,0
16884,0
4683,0
